,id,name,artist,genre,popularity,acousticness,danceability,energy,instrumentalness,liveness,speechiness,duration_ms,key,loadness,mode,tempo,valence,available_market,release_date,explicit
6354,1FtmrC6mvCW2sultlyk1x9,Breathe,THE ORAL CIGARETTES,j-rock,31.0,0.141,0.596,0.859,0.306,0.242,0.0559,149787.0,6.0,-6.528,0.0,120.027,0.272,78.0,2020-04-29,0.0
6355,1yW6y8RufwB4WEAQeip0tx,The Low Spark Of High-Heeled Boys,Traffic,j-rock,49.0,0.0728,0.528,0.459,0.00137,0.0547,0.0291,701240.0,9.0,-12.844,0.0,107.73,0.61,79.0,1971,0.0
6356,255zg2kzJRA0JEOxYwMaUs,Prince Caspian,Phish,j-rock,37.0,0.677,0.363,0.528,0.0346,0.103,0.0287,319293.0,7.0,-8.557,1.0,75.26,0.0926,79.0,1996-10-15,0.0
6357,2acbW2I3x82OmRfKdV4hZq,Only the Wild Ones,Dispatch,j-rock,50.0,0.413,0.492,0.7,0.00013,0.0996,0.0437,253165.0,8.0,-7.001,1.0,110.741,0.605,79.0,2017-02-10,0.0
6358,7LFJ9rJEh2OElqgi1ioAP1,Evangeline,Matthew Sweet,j-rock,38.0,0.000395,0.355,0.665,1.25e-05,0.0593,0.0361,285000.0,1.0,-7.701,1.0,175.339,0.801,76.0,1991,0.0
6359,2hv2NiSq8p4pgL28pxcqAJ,Trouble No More,The Allman Brothers Band,j-rock,51.0,0.0581,0.556,0.567,0.00143,0.0907,0.0333,227751.0,9.0,-11.426,0.0,141.345,0.858,79.0,1969-11-04,0.0
6360,5sUwa6Zb4pTMJBoVj7YWbb,All for You,Iration,j-rock,46.0,0.712,0.77,0.364,0.0,0.139,0.0338,238986.0,11.0,-10.888,1.0,115.981,0.675,79.0,2018-05-18,0.0
6361,5TmQl8urbTlfZb8xKisSl0,"Another Girl, Another Planet - 2008 re-mastered version",The Only Ones,j-rock,49.0,0.0327,0.325,0.838,0.00042,0.126,0.144,181173.0,1.0,-6.501,0.0,156.507,0.449,79.0,1978,0.0
6362,54qG9hpUjLgkgTJQ9qvB1P,Dear Angie - Remastered 2010,Badfinger,j-rock,55.0,0.3,0.633,0.417,3.06e-06,0.114,0.0265,160906.0,1.0,-9.11,0.0,81.976,0.506,79.0,1970-01-09,0.0
6363,0jo6RYrOvzGSjtmgf7EEIg,It Makes No Difference - Concert Version,The Band,j-rock,40.0,0.0169,0.447,0.857,0.0179,0.985,0.042,411200.0,10.0,-6.338,1.0,125.452,0.582,77.0,2002-12-16,0.0
6364,6iZtDWu3FTuxu7AprIqA3Y,Hocus Pocus - Extended Version,Focus,j-rock,51.0,0.00596,0.267,0.722,0.893,0.35,0.102,402560.0,2.0,-7.344,1.0,184.093,0.347,79.0,1971,0.0
6365,5dizzhwoxvHWtuwvBpUfJd,Steam,Phish,j-rock,47.0,0.0254,0.471,0.624,0.0396,0.111,0.0558,472677.0,2.0,-9.889,0.0,156.428,0.659,79.0,2020-04-02,0.0
6366,4hRSKLxWptKUvKF7wr60B2,Back Where It All Begins,The Allman Brothers Band,j-rock,47.0,0.038,0.377,0.891,0.176,0.345,0.0631,550480.0,9.0,-6.807,1.0,103.243,0.639,79.0,1994-05-03,0.0
6367,2f26s2OTd5PospyTITUR0n,Blaze On,Phish,j-rock,44.0,0.109,0.674,0.88,0.0,0.147,0.0371,260013.0,0.0,-6.468,1.0,94.927,0.773,78.0,2016-10-07,0.0
6368,303gYmZ6jQSq0JDKsJ8a4u,Tall Boy - Live,Widespread Panic,j-rock,36.0,0.0318,0.245,0.95,0.417,0.626,0.0492,475498.0,7.0,-7.465,1.0,102.367,0.402,70.0,1998,0.0
6369,7oR7EG6JnUw70rX4ORSaO8,Steady,Giant Panda Guerilla Dub Squad,j-rock,46.0,0.0952,0.618,0.628,0.000263,0.157,0.0864,255586.0,1.0,-8.498,1.0,86.883,0.862,77.0,2014-09-30,0.0
6370,6nQ5z2EDrltb8MZs3HhfgL,Walt Whitman,Trampled by Turtles,j-rock,41.0,0.606,0.464,0.73,0.27,0.185,0.0319,158680.0,7.0,-5.38,1.0,151.377,0.74,79.0,2012-04-10,0.0
6371,6UdxvBmdrSa0Xksp0LdwrJ,Seeing Things,The Black Crowes,j-rock,46.0,0.0553,0.618,0.441,9.06e-06,0.113,0.0266,318200.0,2.0,-6.074,1.0,116.2,0.0894,79.0,1990-02-13,0.0
6372,1rEorNNenMLC5gG7DPJqTZ,"So Alright, Cool, Whatever",The Happy Fits,j-rock,50.0,0.0997,0.685,0.642,0.0,0.0343,0.0372,191360.0,0.0,-5.417,1.0,130.021,0.763,79.0,2018-06-15,0.0
6373,0l2kEdf5XjlckyybbNjmYS,Roundabout,Yes,j-rock,46.0,0.115,0.412,0.842,0.0133,0.0738,0.0763,512386.0,4.0,-6.826,0.0,132.534,0.382,40.0,1992-09-01,0.0
6374,3ivJue8PxtUASeXsFpKhpH,Crash into Me,Dave Matthews Band,j-rock,41.0,0.101,0.54,0.657,0.0181,0.121,0.0373,313613.0,4.0,-11.132,1.0,101.014,0.538,79.0,2018-01-12,0.0
6375,3JjBSfIdK59kd9Cye9ZcSu,Introduction,THE ORAL CIGARETTES,j-rock,27.0,0.483,0.23,0.522,0.00446,0.0496,0.0417,144516.0,1.0,-8.883,1.0,120.48,0.223,78.0,2020-04-29,0.0
6376,5rGF96eFDF8u5cAZgG8fUD,Whiskey In The Jar,Jerry Garcia,j-rock,43.0,0.776,0.682,0.313,0.000427,0.085,0.039,255400.0,0.0,-13.533,1.0,100.296,0.681,79.0,1996-10-29,0.0
6377,1V5izrCTWv08wEkaiLVMUq,Rubin And Cherise,Jerry Garcia Band,j-rock,47.0,0.192,0.64,0.745,5.65e-06,0.262,0.0851,317720.0,11.0,-6.968,1.0,83.128,0.871,79.0,1978-04-15,0.0
6378,4MquGRFKE1Sj8QTrZDNFeg,Pastures,Plini,j-rock,42.0,0.0151,0.653,0.549,0.742,0.11,0.0275,453933.0,1.0,-8.618,1.0,119.997,0.352,79.0,2016-08-26,0.0
6379,22uGhosSApYImC4ccHry1q,Drive in Drive Out,Dave Matthews Band,j-rock,45.0,0.00118,0.41,0.879,0.0272,0.0696,0.0514,354600.0,2.0,-6.992,1.0,120.953,0.677,3.0,1996-04-30,0.0
6380,0pG73CkloiWrsiQlSYJDj8,When You're Near Me I Have Difficulty - 2001 Digital Remaster,XTC,j-rock,42.0,0.00318,0.516,0.824,6.5e-05,0.364,0.0383,202240.0,9.0,-8.016,0.0,153.24,0.827,79.0,1979-08-17,0.0
6381,1FEdEeL3LVSw0upgUChKAB,Tears Of Rage - Remastered,The Band,j-rock,42.0,0.376,0.457,0.523,0.000141,0.199,0.0355,319950.0,5.0,-8.144,1.0,116.047,0.382,79.0,1968-07-01,0.0
6382,5UOOrcCcs5vX8ZVYqAIxh0,Electricity,Iration,j-rock,40.0,0.00777,0.728,0.632,7.54e-05,0.151,0.0344,241493.0,4.0,-7.152,0.0,141.053,0.772,79.0,2008-10-03,0.0
6383,0RonPm15jcfcPPNtS3ZMSG,Get Back To Me,Iration,j-rock,42.0,0.0188,0.716,0.645,6.79e-05,0.142,0.0353,192813.0,7.0,-5.51,1.0,74.061,0.821,2.0,2010-03-16,0.0
6384,36wSw6bW96i3gzjB3EPyLC,This Ain't Living,G. Love & Special Sauce,j-rock,41.0,0.0843,0.568,0.537,0.0,0.116,0.125,392573.0,9.0,-10.195,0.0,171.528,0.465,79.0,1994-05-10,0.0
6385,77wOpffkkQtZpdrvhPKbFq,Goodbye Pork Pie Hat,Jeff Beck,j-rock,47.0,0.541,0.497,0.374,0.132,0.125,0.0359,330360.0,0.0,-10.741,0.0,114.836,0.261,79.0,1976-05,0.0
6386,7HtvGmcLTcztEplKSxCLyo,Ocelot,Phish,j-rock,35.0,0.0198,0.633,0.63,1.07e-05,0.235,0.0337,215440.0,1.0,-7.807,0.0,145.125,0.713,1.0,2009-09-08,0.0
6387,6NmWJdU1xBEPeK9ydJJ4uL,Shin Sekai,Hello Sleepwalkers,j-rock,42.0,0.00102,0.477,0.924,9.29e-05,0.27,0.0557,218586.0,6.0,-3.125,0.0,94.861,0.73,78.0,2017-02-15,0.0
6388,0Zx9UoN735NPQxsQia53T5,覚醒,Superfly,j-rock,45.0,0.108,0.544,0.903,5.11e-06,0.0897,0.178,255160.0,0.0,-4.868,0.0,107.923,0.158,79.0,2020-01-15,0.0
6389,0Sg9bWEaPtDO2JE7qwcMvy,The End of the World,Sharon Van Etten,j-rock,60.0,0.793,0.332,0.234,0.00375,0.187,0.0277,178640.0,10.0,-11.823,1.0,93.992,0.256,79.0,2017-03-03,0.0
6390,1FzuMGOq93E1Jle49Gmz0P,水星(Young & Fresh mix) feat. 仮谷せいら,tofubeats,j-rock,46.0,0.0867,0.817,0.556,0.000279,0.0911,0.0361,273600.0,11.0,-7.116,1.0,99.986,0.381,79.0,2012-07-11,0.0
6391,7wY92RilZka5FCdSvoyOtC,Syncopated Healing,Twiddle,j-rock,50.0,0.595,0.418,0.809,2.6e-05,0.0746,0.0492,278291.0,0.0,-4.725,0.0,103.496,0.837,79.0,2017-04-28,0.0
6392,5UrDCkiMqoTZLnPeuFkuKy,Digging a Ditch,Dave Matthews Band,j-rock,43.0,0.651,0.73,0.47,0.000545,0.111,0.0422,287226.0,7.0,-8.173,1.0,126.759,0.336,3.0,2002-07-16,0.0
6393,4AullfDGRGGp4DHyQqIWdG,Starmarker,KANA-BOON,j-rock,62.0,0.0194,0.502,0.846,0.0,0.302,0.0422,213440.0,4.0,-3.196,1.0,134.041,0.767,78.0,2020-03-04,0.0
6394,7D5ycpIrqwGNTQFKmzhDIg,Cruel to Be Kind,Nick Lowe,j-rock,55.0,0.0586,0.694,0.656,1.81e-06,0.0505,0.026,210131.0,0.0,-10.598,1.0,131.684,0.803,10.0,1979,0.0
6395,5Oqcu1FTfasc1RjSsG1tfL,I Second That Emotion - Live,Merl Saunders,j-rock,43.0,0.594,0.617,0.636,0.0134,0.283,0.0446,585146.0,9.0,-11.325,1.0,90.428,0.64,76.0,2006-01-01,0.0
6396,70hZyH0RrThMYtxqv5OGYb,Panama Red,New Riders of the Purple Sage,j-rock,37.0,0.0525,0.571,0.634,0.0,0.335,0.0266,167306.0,0.0,-12.178,1.0,112.175,0.894,40.0,1971,0.0
6397,53iyt9vi8jhkOqpYVVwkf9,Soul Singing,The Black Crowes,j-rock,39.0,0.0298,0.382,0.615,9.8e-05,0.228,0.037,255106.0,5.0,-11.285,1.0,168.614,0.578,79.0,2010-08-03,0.0
6398,5boh3WTOJ1aOF6uUEF4HPh,One Big Holiday,My Morning Jacket,j-rock,51.0,0.0925,0.412,0.917,0.0143,0.24,0.0525,321373.0,9.0,-7.036,0.0,136.85,0.313,78.0,2003-09-09,0.0
6399,1Uj2yJKcIdNHcQu4DMr6cX,777-9311,The Time,j-rock,43.0,0.00939,0.819,0.631,0.00217,0.0261,0.112,485400.0,6.0,-11.291,0.0,123.215,0.776,79.0,1982-08-24,0.0
6400,4Ce66JznW8QbeyTdSzdGwR,Chameleon,Herbie Hancock,jazz,55.0,0.104,0.581,0.672,0.856,0.0458,0.0602,941360.0,8.0,-8.279,1.0,111.154,0.808,79.0,1973-10-26,0.0
6401,6EiOaXSkNJGmEDwDilslHH,Hey Now (When I Give You All My Lovin'),Romare,jazz,57.0,0.786,0.866,0.342,0.231,0.178,0.0527,146842.0,7.0,-8.42,1.0,125.426,0.115,79.0,2013-03-25,0.0
6402,3goxRIitnherkV9hWpoz4s,Introduction & Theme One O’Clock Jump 302,Count Basie,jazz,0.0,0.921,0.436,0.601,0.0831,0.376,0.125,301520.0,6.0,-11.902,0.0,94.499,0.39,79.0,2020-04-28,0.0
6403,0cPa96zXRs2LVuNIqu06oj,We Are In Love,"Harry Connick, Jr.",jazz,51.0,0.601,0.373,0.346,0.0,0.0916,0.262,160933.0,7.0,-15.292,1.0,200.174,0.516,79.0,1990-06-01,0.0
6404,52yEkn1b6BiOZad3x7x6PP,I'll See You in My Dreams,Django Reinhardt,jazz,50.0,0.931,0.765,0.522,0.913,0.102,0.0339,153333.0,5.0,-12.037,1.0,112.747,0.84,79.0,1970,0.0
6405,7hbpUZY7qsDPBe9X2juJEz,Fools Rush In,Teddy Wilson,jazz,52.0,0.971,0.633,0.12,0.871,0.121,0.0428,149072.0,5.0,-20.066,0.0,115.51,0.456,79.0,2000-04-20,0.0
6406,7haFcQaoTBr2qY6G0r4JSH,I Say a Little Prayer,Aretha Franklin,jazz,61.0,0.567,0.589,0.558,0.0,0.102,0.0314,212360.0,9.0,-6.908,1.0,133.271,0.466,79.0,2007-10-29,0.0
6407,5eB67ISqWfSnL5JJ9nd9kK,Sweetest Somebody I Know,Nelson Rangell,jazz,49.0,0.174,0.66,0.684,0.735,0.0249,0.0835,407640.0,8.0,-6.805,0.0,86.031,0.733,79.0,2015-02-01,0.0
6408,6ZDk3PGFkRKGgk6aSkw2T9,A Fine Way to Die,GRiZ,jazz,47.0,0.00534,0.683,0.782,0.00167,0.0661,0.0467,400982.0,7.0,-5.324,0.0,102.983,0.7,79.0,2015-03-31,0.0
6409,0XsbCr34semDxq0ZX84BCh,Easy Living,Billie Holiday,jazz,56.0,0.985,0.632,0.134,0.00126,0.285,0.0532,180929.0,8.0,-17.029,1.0,89.088,0.618,79.0,1996-01-30,0.0
6410,6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Pete Rock,jazz,64.0,0.478,0.801,0.757,1.32e-05,0.163,0.316,276373.0,7.0,-8.01,1.0,88.025,0.607,79.0,2017-03-24,1.0
6411,0qB213IfGN0JXXm9aRjldF,Again (with The Mellomen),Doris Day,jazz,58.0,0.981,0.495,0.0209,1.13e-06,0.0753,0.0348,167906.0,3.0,-21.329,1.0,62.588,0.145,79.0,1945,0.0
6412,66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,Dinah Washington,jazz,58.0,0.925,0.387,0.117,0.000171,0.109,0.0299,151866.0,0.0,-17.803,1.0,93.575,0.166,79.0,1959-02-19,0.0
6413,7vmC7JVs2lGtdaE3vg8aPp,P.S. I Love You,Billie Holiday,jazz,50.0,0.883,0.511,0.0709,0.0,0.104,0.0519,214826.0,5.0,-17.138,1.0,116.435,0.334,79.0,1992-09-29,0.0
6414,0hpVsKtKOhxY3QYtzat4YI,San San Rock,Thievery Corporation,jazz,51.0,0.459,0.855,0.541,0.942,0.267,0.0783,245357.0,5.0,-9.579,0.0,153.993,0.962,79.0,2018-04-20,0.0
6415,1L2ekIrkFSIdVx6qxONrof,Love Will Follow,George Howard,jazz,41.0,0.475,0.683,0.668,0.424,0.189,0.0366,378480.0,7.0,-7.91,1.0,99.108,0.746,75.0,2005-01-01,0.0
6416,5Pp7GAMJHAW31meFVjNg58,Cool Out,Leroy Hutson,jazz,47.0,0.121,0.485,0.34,5.05e-06,0.0895,0.0294,180706.0,2.0,-10.058,0.0,90.857,0.17,1.0,1975-01-01,0.0
6417,4vyLcnuVAwrLOf46w5FrjB,'75 aka Stay With You,Lemon Jelly,jazz,51.0,0.0307,0.712,0.827,0.795,0.122,0.0414,371506.0,1.0,-7.331,1.0,126.001,0.305,79.0,2005-01-31,0.0
6418,1962ZwEY7WNQLcmYFn3eR9,Where I'm From,Digable Planets,jazz,57.0,0.188,0.876,0.42,0.00186,0.0668,0.279,275342.0,0.0,-18.246,0.0,98.304,0.706,79.0,1993-01-01,0.0
6419,732OcwU2wklgYhHvRKa4k3,It Gets Better,GRiZ,jazz,51.0,0.000766,0.522,0.909,0.000285,0.135,0.0432,243096.0,10.0,-5.962,0.0,154.999,0.609,79.0,2019-04-05,0.0
6420,5x7Oxaa9EEIx9nw17CC5yW,Chains And Things,B.B. King,jazz,55.0,0.593,0.56,0.241,0.195,0.122,0.0314,293733.0,4.0,-15.385,0.0,79.537,0.341,79.0,1970-01-01,0.0
6421,2616QFNwHldTARXR2PHS7k,Fanatic - Instrumental,Funky DL,jazz,50.0,0.0342,0.77,0.516,0.884,0.131,0.0446,210346.0,0.0,-7.881,1.0,88.985,0.754,79.0,2020-01-10,0.0
6422,4B0dnFWgThJpiAbGrtIged,Georgia On My Mind,Oscar Peterson Trio,jazz,0.0,0.976,0.431,0.113,0.903,0.107,0.049,223973.0,8.0,-24.017,1.0,99.108,0.127,73.0,2020-05-08,0.0
6423,1duGF26RKaTntfsJ0cTkzj,Serenade To A Soul Sister - Remastered,Horace Silver,jazz,50.0,0.73,0.487,0.535,0.00414,0.0903,0.0305,379000.0,8.0,-8.47,0.0,144.548,0.591,79.0,2004-01-01,0.0
6424,5tuPqvXQw7SJwuX78R9pB2,Who's That Lady,Peter White,jazz,43.0,0.587,0.775,0.51,0.797,0.102,0.0329,270698.0,2.0,-8.81,0.0,110.216,0.415,79.0,2001-08-29,0.0
6425,3bMFWi8ICm7xEAHtamhTUs,Thicker Than Water,Brian Bromberg,jazz,47.0,0.154,0.63,0.691,0.241,0.112,0.0543,392375.0,7.0,-9.4,1.0,77.976,0.83,79.0,2018-07-13,0.0
6426,3yiAy2UNwrSoGmRfCTuNQy,La Murga,Willie Colón,jazz,1.0,0.649,0.604,0.749,0.0274,0.0564,0.0381,334080.0,2.0,-7.591,1.0,89.012,0.889,73.0,2020-05-08,0.0
6427,1CDBaGlisZlOJzvx88lL8A,Song For My Father,Horace Silver,jazz,57.0,0.794,0.742,0.671,0.00441,0.122,0.0407,438280.0,5.0,-8.142,0.0,127.359,0.591,79.0,1999-01-01,0.0
6428,5gdM3wtGyBAaoUWoLWcAoX,We're in This Love Together,Al Jarreau,jazz,53.0,0.582,0.63,0.539,9.18e-05,0.639,0.039,226066.0,5.0,-7.673,1.0,158.724,0.563,79.0,2008-01-29,0.0
6429,2sCf9tz6LHByczuVT7rqIx,Cry to Me,Solomon Burke,jazz,58.0,0.623,0.733,0.624,0.0,0.407,0.0374,154906.0,4.0,-9.849,1.0,114.584,0.912,79.0,1998,0.0
6430,22Ff1mPDh7MP3BQsZQT1Vj,Big Country,Béla Fleck and the Flecktones,jazz,41.0,0.845,0.279,0.528,0.865,0.115,0.0361,333080.0,4.0,-16.101,1.0,127.796,0.239,79.0,1998-05-29,0.0
6431,4MbV8zrWudQflnbiIzp29t,Acid Raindrops,People Under The Stairs,jazz,56.0,0.448,0.859,0.684,1.15e-05,0.202,0.28,264152.0,2.0,-6.962,1.0,91.601,0.613,79.0,2002-12-10,0.0
6432,5Bw7Nf4mJAOQMtb2Ir9uJX,Everybody Eats When They Come To My House,Cab Calloway,jazz,45.0,0.915,0.555,0.361,0.0,0.387,0.0686,167266.0,0.0,-12.223,1.0,150.616,0.83,79.0,1974-03-02,0.0
6433,26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Digable Planets,jazz,58.0,0.0476,0.884,0.334,0.0588,0.107,0.228,261266.0,1.0,-18.943,0.0,98.315,0.571,79.0,1993-01-01,0.0
6434,0kfdvJhyb0QHBG1IM9Vlht,Manha de Carnaval,João Donato,jazz,49.0,0.481,0.722,0.208,0.881,0.119,0.0466,189306.0,9.0,-23.775,0.0,116.793,0.88,79.0,1965,0.0
6435,6QmoaIj5foG6h4cej26sl0,Amame,El Gran Combo De Puerto Rico,jazz,51.0,0.723,0.607,0.82,0.000137,0.091,0.0808,323036.0,5.0,-4.701,1.0,169.613,0.896,78.0,1989,0.0
6436,1QVF9JOvsO9koQhq1XQTzy,The Sweetest Meditation,Lord Echo,jazz,57.0,0.198,0.775,0.805,0.111,0.0912,0.0518,354213.0,11.0,-8.594,0.0,114.886,0.717,79.0,2017-04-07,0.0
6437,30QD4VRP9yEneOh0eGTrtJ,Solitude,Billie Holiday,jazz,49.0,0.984,0.462,0.15,0.000902,0.105,0.0522,207600.0,8.0,-13.531,1.0,98.66,0.19,79.0,1956-01-01,0.0
6438,4cG4S3LHdqibrEXgj87ZNx,Lighter Shades,Jan Harbeck Quartet,jazz,52.0,0.928,0.508,0.162,0.418,0.101,0.0302,348253.0,7.0,-12.7,0.0,71.541,0.38,60.0,2019-03-08,0.0
6439,51iwAFeSk8J8VuFcGPXTVw,Satori,Smoke Trees,jazz,55.0,0.707,0.668,0.174,0.373,0.113,0.125,131000.0,11.0,-16.798,0.0,80.476,0.311,79.0,2019-07-03,0.0
6440,0RTp4boqvTiegkkVNGH0ex,W∆itin4y0u,Plusma,jazz,47.0,0.767,0.627,0.126,0.733,0.112,0.609,128780.0,8.0,-14.573,1.0,160.1,0.353,79.0,2016-12-23,0.0
6441,50cZJ9FB4U0qDHd4hywCG0,You Are the Love of My Life,George Benson,jazz,52.0,0.355,0.413,0.446,2.38e-05,0.138,0.0292,172560.0,4.0,-8.798,1.0,127.979,0.226,79.0,1985-01-15,0.0
6442,7kFpCWoKe2iqZSsBe9xwm5,For Wee Folks,Joey Alexander,jazz,47.0,0.973,0.481,0.0775,0.933,0.108,0.0509,388040.0,5.0,-20.825,0.0,77.882,0.235,53.0,2016-09-09,0.0
6443,3mIAMz6nLlzUawJZZzMZ5P,Life And Death,Avishai Cohen,jazz,49.0,0.916,0.37,0.0675,0.114,0.294,0.037,558493.0,9.0,-21.944,0.0,106.811,0.134,79.0,2016-01-29,0.0
6444,1q2J8KWeewoqOrZI4a65P9,Un verano en Nueva York,El Gran Combo De Puerto Rico,jazz,55.0,0.673,0.557,0.65,0.122,0.286,0.0424,298515.0,7.0,-8.897,1.0,106.1,0.965,78.0,1975,0.0
6445,2cKH6blsLnE8oEEmAu34YB,Rubberband of Life (feat. Ledisi),Miles Davis,jazz,50.0,0.0395,0.721,0.698,0.0025,0.502,0.0677,344010.0,1.0,-5.791,1.0,90.354,0.795,79.0,2019-09-06,0.0
6446,2Fz15DkOuEXrCXo2JMhfxW,Breezin,George Benson,jazz,1.0,0.44,0.685,0.719,0.86,0.0669,0.0441,320960.0,2.0,-10.089,1.0,81.066,0.975,77.0,2020-05-01,0.0
6447,5WW86EcoFcHv3tKxHQVrD4,T-Neun,Twit One,jazz,52.0,0.511,0.655,0.443,0.904,0.131,0.0432,187658.0,6.0,-7.943,0.0,176.151,0.733,79.0,2020-04-07,0.0
6448,1xe4IvNW94G8R4KCHrLUt6,Recipe For Love,"Harry Connick, Jr.",jazz,48.0,0.763,0.621,0.174,0.0,0.0777,0.0693,154906.0,0.0,-16.702,0.0,141.465,0.659,79.0,1990-06-01,0.0
6449,7KMm1zF2QOTSw2t01IAFif,Counting Stars,Nujabes,jazz,51.0,0.729,0.681,0.676,0.924,0.1,0.037,247613.0,2.0,-11.41,1.0,94.985,0.452,79.0,2007-11-11,0.0
6450,58yFroDNbzHpYzvicaC0de,Peace Piece,Bill Evans,jazz,57.0,0.987,0.464,0.0266,0.879,0.0836,0.0532,404160.0,0.0,-20.338,1.0,132.972,0.0659,76.0,1959,0.0
6451,0TLD1RLFqPmpVR5ATWdMz6,Is That All There Is?,Peggy Lee,jazz,51.0,0.863,0.458,0.0899,0.0,0.137,0.0362,262000.0,10.0,-18.824,1.0,109.574,0.386,79.0,1969-01-01,0.0
6452,469e9xIXfJ9wnNxrVdqXWP,Ernie,Fat Freddy's Drop,jazz,54.0,0.0672,0.6,0.365,0.585,0.0921,0.0498,437200.0,9.0,-13.083,0.0,130.046,0.131,28.0,2005,0.0
6453,0wPmVxQnJVmjKB8k3W4qq2,QADIR,Nick Hakim,jazz,42.0,0.245,0.577,0.712,0.0143,0.0715,0.0662,452032.0,8.0,-4.375,0.0,142.056,0.349,1.0,2020-03-31,0.0
6454,0YTgZJfVLmJ0b8XAMZKRKg,Mack the Knife,Bobby Darin,jazz,52.0,0.76,0.549,0.529,0.0,0.206,0.108,184333.0,3.0,-12.291,0.0,82.755,0.464,79.0,2004-11-23,0.0
6455,0Rm0ytMrOVKibnA55buKcc,Chega de Saudade,João Gilberto,jazz,41.0,0.685,0.512,0.0571,0.0,0.106,0.0373,121960.0,7.0,-28.665,1.0,88.656,0.69,79.0,2013-06-17,0.0
6456,5X4lsUAYrT5m0IyL6Xm8T5,Broken Hearted Melody,Sarah Vaughan,jazz,49.0,0.796,0.45,0.544,0.0,0.194,0.0378,143360.0,7.0,-10.011,1.0,132.542,0.75,79.0,1958-07-07,0.0
6457,5ftamIDoDRpEvlZinDuNNW,Flip Ya Lid,Nightmares On Wax,jazz,56.0,0.245,0.873,0.465,0.307,0.134,0.0618,324173.0,4.0,-8.95,0.0,89.982,0.729,78.0,2006-02-20,0.0
6458,6ZgaUtMlUzUf7SqbUUnfbu,Blue Train - Remastered 2003,John Coltrane,jazz,58.0,0.798,0.506,0.493,0.00355,0.307,0.0427,644013.0,8.0,-7.759,1.0,134.77,0.584,79.0,1958,0.0
6459,2Pi0rY9FcbaecqO0AyhXbu,I'll Never Smile Again,Tommy Dorsey,jazz,54.0,0.993,0.307,0.144,0.776,0.418,0.0286,189466.0,0.0,-16.383,1.0,85.827,0.0645,77.0,1990-07-17,0.0
6460,7KMILVTQdVS4zQ8ilTcpRO,Theme From Shaft - Album - Remastered,Isaac Hayes,jazz,52.0,0.233,0.487,0.716,0.00445,0.113,0.0463,279200.0,9.0,-17.689,0.0,120.795,0.819,3.0,1971,0.0
6461,5Vmt3ascqbh0QJCV1een0Q,Conference Of The Birds,Dave Holland Quartet,jazz,52.0,0.637,0.392,0.168,0.358,0.198,0.0442,277800.0,10.0,-22.249,1.0,123.419,0.292,79.0,1973-06-20,0.0
6462,5qWXXF3On2xUfVu1ND1NLN,Cheek to Cheek,Fred Astaire,jazz,46.0,0.908,0.506,0.18,2.35e-06,0.0652,0.0443,198106.0,0.0,-12.184,1.0,161.51,0.665,29.0,1935,0.0
6463,08T5wMbEnPN8ghT8o24KY6,Bistro Fada,Stephane Wrembel,jazz,52.0,0.892,0.761,0.371,0.853,0.0791,0.0403,182933.0,4.0,-10.908,0.0,98.989,0.864,79.0,2011-05-13,0.0
6464,3LELTbDh9YCJrJIUERcj9p,Just Like a Woman - Remastered,Nina Simone,jazz,56.0,0.434,0.457,0.379,0.000276,0.202,0.0342,290080.0,6.0,-13.618,1.0,78.49,0.363,79.0,1971,0.0
6465,40XIh4aEp1Ts5F4XEQM2lj,Mystic Brew,Ronnie Foster,jazz,41.0,0.719,0.6,0.34,0.864,0.141,0.0285,254266.0,1.0,-15.907,1.0,114.319,0.57,3.0,1972,0.0
6466,5FXIXX9FniNJfHd9DJrOop,Polka Dots And Moonbeams,Chet Baker,jazz,56.0,0.989,0.476,0.19,0.733,0.588,0.0432,588760.0,2.0,-17.266,0.0,109.795,0.249,79.0,2018-07-27,0.0
6467,5vb7At47uO0yPGfmYnAHuw,'Round Midnight,Miles Davis,jazz,56.0,0.79,0.495,0.182,0.000368,0.129,0.0467,355333.0,10.0,-11.116,0.0,112.89,0.203,79.0,1957-03-18,0.0
6468,0Wd52AHQrrwwDbqVQF2dt6,Everybody Loves Somebody,Dean Martin,jazz,50.0,0.857,0.5,0.413,0.0,0.352,0.0366,164453.0,3.0,-12.254,1.0,119.199,0.462,78.0,2014-10-10,0.0
6469,2EUkWXNFy5nxzrEEXG8QLt,Lavaa,Hubert Daviz,jazz,51.0,0.015,0.776,0.384,0.776,0.111,0.188,111858.0,9.0,-14.164,1.0,121.099,0.882,79.0,2020-03-27,0.0
6470,1Gnufs5iuI3h5ow29J7tOO,Love X Love,George Benson,jazz,49.0,0.155,0.798,0.534,0.0013,0.113,0.0394,286960.0,1.0,-12.718,1.0,114.75,0.848,79.0,1980-07-16,0.0
6471,73s3kX73ilWxEwPjvFb28C,Come with Me,Preservation Hall Jazz Band,jazz,43.0,0.399,0.588,0.494,0.529,0.0897,0.0294,164426.0,0.0,-10.38,1.0,89.815,0.506,76.0,2013-07-09,0.0
